CodigoEstacion,NombreEstacion,Variable,Parametro,Fecha,Unidad,Valor,NivelAprobacion
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-03-23 00:00,m,554,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-03-24 00:00,m,552.500000000002,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-03-25 00:00,m,549.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-03-26 00:00,m,544.000000000009,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-03-27 00:00,m,541.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-03-28 00:00,m,539.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-03-29 00:00,m,538,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-03-30 00:00,m,538,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-03-31 00:00,m,538,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-04-01 00:00,m,538,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-04-02 00:00,m,538,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-04-03 00:00,m,539,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-04-04 00:00,m,540,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-04-05 00:00,m,542,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-04-06 00:00,m,540.500000000002,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-04-07 00:00,m,539.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-04-08 00:00,m,538,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-04-09 00:00,m,536.500000000002,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-04-10 00:00,m,536,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-04-11 00:00,m,536,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-04-12 00:00,m,536,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-04-13 00:00,m,536,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-04-14 00:00,m,536,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-04-15 00:00,m,537,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-04-16 00:00,m,538,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-04-17 00:00,m,538,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-04-18 00:00,m,539,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-04-19 00:00,m,539.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-04-20 00:00,m,538,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-04-21 00:00,m,537.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-04-22 00:00,m,536,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-04-23 00:00,m,537,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-04-24 00:00,m,542,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-04-25 00:00,m,545,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-04-26 00:00,m,549,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-04-27 00:00,m,550,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-04-28 00:00,m,549.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-04-29 00:00,m,548,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-04-30 00:00,m,554,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-05-01 00:00,m,555.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-05-02 00:00,m,554,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-05-03 00:00,m,552.500000000002,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-05-04 00:00,m,551.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-05-05 00:00,m,549.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-05-06 00:00,m,543.000000000014,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-05-07 00:00,m,537.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-05-08 00:00,m,532.000000000009,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-05-09 00:00,m,529.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-05-10 00:00,m,526.500000000002,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-05-11 00:00,m,521.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-05-12 00:00,m,520,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-05-13 00:00,m,520,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-05-14 00:00,m,520,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-05-15 00:00,m,521,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-05-16 00:00,m,525,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-05-17 00:00,m,526,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-05-18 00:00,m,526,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-05-19 00:00,m,528,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-05-20 00:00,m,534,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-05-21 00:00,m,533.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-05-22 00:00,m,532,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-05-23 00:00,m,532,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-05-24 00:00,m,535,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-05-25 00:00,m,540,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-05-26 00:00,m,548,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-05-27 00:00,m,555,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-05-28 00:00,m,560,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-05-29 00:00,m,571,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-05-30 00:00,m,579,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-05-31 00:00,m,583,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-06-01 00:00,m,588,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-06-02 00:00,m,595,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-06-03 00:00,m,597,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-06-04 00:00,m,601,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-06-05 00:00,m,603.5,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-06-06 00:00,m,605,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-06-07 00:00,m,603.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-06-08 00:00,m,601.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-06-09 00:00,m,600,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-06-10 00:00,m,603,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-06-11 00:00,m,607,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-06-12 00:00,m,611,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-06-13 00:00,m,608,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-06-14 00:00,m,607.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-06-15 00:00,m,603.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-06-16 00:00,m,601.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-06-17 00:00,m,599.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-06-18 00:00,m,596,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-06-19 00:00,m,595.500000000002,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-06-20 00:00,m,591.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-06-21 00:00,m,586,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-06-22 00:00,m,585.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-06-23 00:00,m,581.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-06-24 00:00,m,580,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-06-25 00:00,m,581,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-06-26 00:00,m,583,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-06-27 00:00,m,582,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-06-28 00:00,m,581.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-06-29 00:00,m,580,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-06-30 00:00,m,580.000000000009,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-07-01 00:00,m,578,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-07-02 00:00,m,577.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-07-03 00:00,m,574.500000000002,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-07-04 00:00,m,573.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-07-05 00:00,m,571.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-07-06 00:00,m,567.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-07-07 00:00,m,563.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-07-08 00:00,m,562,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-07-09 00:00,m,562,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-07-10 00:00,m,563.5,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-07-11 00:00,m,564,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-07-12 00:00,m,564.5,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-07-13 00:00,m,564,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-07-14 00:00,m,565,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-07-15 00:00,m,568,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-07-16 00:00,m,569,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-07-17 00:00,m,573,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-07-18 00:00,m,572.500000000002,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-07-19 00:00,m,571.000000000014,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-07-20 00:00,m,567.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-07-21 00:00,m,563.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-07-22 00:00,m,561.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-07-23 00:00,m,556.000000000009,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-07-24 00:00,m,549.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-07-25 00:00,m,547.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-07-26 00:00,m,542.000000000009,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-07-27 00:00,m,539.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-07-28 00:00,m,538,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-07-29 00:00,m,537.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-07-30 00:00,m,535.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-07-31 00:00,m,533.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-08-01 00:00,m,531.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-08-02 00:00,m,530,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-08-03 00:00,m,533,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-08-04 00:00,m,532,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-08-05 00:00,m,534.5,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-08-06 00:00,m,533.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-08-07 00:00,m,532,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-08-08 00:00,m,532,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-08-09 00:00,m,532,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-08-10 00:00,m,532,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-08-11 00:00,m,533,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-08-12 00:00,m,535,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-08-13 00:00,m,536,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-08-14 00:00,m,536,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-08-15 00:00,m,537,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-08-16 00:00,m,539,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-08-17 00:00,m,541,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-08-18 00:00,m,544,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-08-19 00:00,m,545,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-08-20 00:00,m,549,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-08-21 00:00,m,551,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-08-22 00:00,m,553,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-08-23 00:00,m,554,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-08-24 00:00,m,554,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-08-25 00:00,m,557,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-08-26 00:00,m,563,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-08-27 00:00,m,571,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-08-28 00:00,m,572,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-08-29 00:00,m,571.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-08-30 00:00,m,567.500000000002,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-08-31 00:00,m,565.500000000007,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-09-01 00:00,m,561.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-09-02 00:00,m,557.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-09-03 00:00,m,554.000000000009,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-09-04 00:00,m,547.500000000012,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-09-05 00:00,m,540.000000000009,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-09-06 00:00,m,535.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-09-07 00:00,m,531.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-09-08 00:00,m,528,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-09-09 00:00,m,527.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-09-10 00:00,m,523.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-09-11 00:00,m,521.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-09-12 00:00,m,517.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-09-13 00:00,m,513.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-09-14 00:00,m,511.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-09-15 00:00,m,510,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-09-16 00:00,m,510,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-09-17 00:00,m,512,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-09-18 00:00,m,512,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-09-19 00:00,m,513,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-09-20 00:00,m,515,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-09-21 00:00,m,513.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-09-22 00:00,m,509.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-09-23 00:00,m,507.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-09-24 00:00,m,502.000000000009,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-09-25 00:00,m,498,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-09-26 00:00,m,501,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-09-27 00:00,m,507,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-09-28 00:00,m,509,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-09-29 00:00,m,510,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-09-30 00:00,m,509.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-10-01 00:00,m,507.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-10-02 00:00,m,504,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-10-03 00:00,m,504,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-10-04 00:00,m,504,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-10-05 00:00,m,505,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-10-06 00:00,m,508,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-10-07 00:00,m,507.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-10-08 00:00,m,506,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-10-09 00:00,m,505.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-10-10 00:00,m,504,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-10-11 00:00,m,504,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-10-12 00:00,m,503.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-10-13 00:00,m,501.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-10-14 00:00,m,499.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-10-15 00:00,m,497.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-10-16 00:00,m,496,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-10-17 00:00,m,495.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-10-18 00:00,m,494,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-10-19 00:00,m,494,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-10-20 00:00,m,497,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-10-21 00:00,m,503,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-10-22 00:00,m,503.000000000005,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-10-23 00:00,m,502,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-10-24 00:00,m,504,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-10-25 00:00,m,509,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-10-26 00:00,m,513,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-10-27 00:00,m,518,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-10-28 00:00,m,525,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-10-29 00:00,m,531,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-10-30 00:00,m,535,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-10-31 00:00,m,537,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-11-01 00:00,m,541,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-11-02 00:00,m,548,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-11-03 00:00,m,555,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-11-04 00:00,m,566,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-11-05 00:00,m,574.5,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-11-06 00:00,m,579,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-11-07 00:00,m,585,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-11-08 00:00,m,589,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-11-09 00:00,m,593,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-11-10 00:00,m,595,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-11-11 00:00,m,596,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-11-12 00:00,m,596.5,Definitivo
25027760,BEIRUT - AUT [25027760],NIVEL,Nivel mínimo diario,2023-11-13 00:00,m,593.000000000005,Definitivo
